date,areaName,deaths,deathsRollingRate,deathsReported
2020-05-03,Scotland,37,5.7000000000000001776,12
2020-05-04,Scotland,40,5.2999999999999998224,5
2020-05-05,Scotland,50,5.5,44
2020-05-06,Scotland,43,5.5999999999999996447,83
2020-05-07,Scotland,40,5.5,59
2020-05-08,Scotland,34,5.2999999999999998224,49
2020-05-09,Scotland,34,5.0999999999999996447,36
2020-05-10,Scotland,28,4.9000000000000003553,10
2020-05-11,Scotland,32,4.7999999999999998224,5
2020-05-12,Scotland,31,4.4000000000000003553,50
2020-05-13,Scotland,42,4.4000000000000003553,61
2020-05-14,Scotland,35,4.2999999999999998224,34
2020-05-15,Scotland,26,4.2000000000000001776,46
2020-05-16,Scotland,29,4.0999999999999996447,41
2020-05-17,Scotland,26,4,9
2020-05-18,Scotland,23,3.8999999999999999112,2
2020-05-19,Scotland,28,3.7999999999999998224,29
2020-05-20,Scotland,22,3.5,50
2020-05-21,Scotland,24,3.2999999999999998224,37
2020-05-22,Scotland,17,3.1000000000000000888,24
2020-05-23,Scotland,11,2.7999999999999998224,16
2020-05-24,Scotland,8,2.3999999999999999112,9
2020-05-25,Scotland,14,2.2999999999999998224,3
2020-05-26,Scotland,14,2,18
2020-05-27,Scotland,16,1.8999999999999999112,13
2020-05-28,Scotland,16,1.8000000000000000444,12
2020-05-29,Scotland,11,1.6000000000000000888,15
2020-05-30,Scotland,6,1.6000000000000000888,22
2020-05-31,Scotland,6,1.5,9
2020-06-01,Scotland,3,1.3000000000000000444,1
2020-06-02,Scotland,6,1.1999999999999999556,12
2020-06-03,Scotland,8,1,11
2020-06-04,Scotland,2,0.80000000000000004441,9
2020-06-05,Scotland,9,0.70000000000000006661,14
2020-06-06,Scotland,3,0.70000000000000006661,6
2020-06-07,Scotland,7,0.70000000000000006661,0
2020-06-08,Scotland,6,0.80000000000000004441,0
2020-06-09,Scotland,1,0.70000000000000006661,7
2020-06-10,Scotland,5,0.60000000000000008882,12
2020-06-11,Scotland,2,0.60000000000000008882,5
2020-06-12,Scotland,2,0.5,3
2020-06-13,Scotland,3,0.5,5
2020-06-14,Scotland,4,0.4000000000000000222,1
2020-06-15,Scotland,3,0.4000000000000000222,0
2020-06-16,Scotland,6,0.5,5
2020-06-17,Scotland,3,0.4000000000000000222,9
2020-06-18,Scotland,3,0.4000000000000000222,2
2020-06-19,Scotland,0,0.4000000000000000222,6
2020-06-20,Scotland,3,0.4000000000000000222,2
2020-06-21,Scotland,2,0.4000000000000000222,0
2020-06-22,Scotland,3,0.4000000000000000222,0
2020-06-23,Scotland,1,0.30000000000000004441,4
2020-06-24,Scotland,1,0.2000000000000000111,4
2020-06-25,Scotland,0,0.2000000000000000111,2
2020-06-26,Scotland,0,0.2000000000000000111,0
2020-06-27,Scotland,4,0.2000000000000000111,0
2020-06-28,Scotland,1,0.2000000000000000111,0
2020-06-29,Scotland,1,0.10000000000000000555,0
2020-06-30,Scotland,0,0.10000000000000000555,3
2020-07-01,Scotland,0,0.10000000000000000555,1
2020-07-02,Scotland,0,0.10000000000000000555,1
2020-07-03,Scotland,1,0.10000000000000000555,1
2020-07-04,Scotland,0,0.10000000000000000555,0
2020-07-05,Scotland,1,0.10000000000000000555,0
2020-07-06,Scotland,0,0,0
2020-07-07,Scotland,0,0,1
2020-07-08,Scotland,0,0,1
2020-07-09,Scotland,0,0,0
2020-07-10,Scotland,0,0,0
2020-07-11,Scotland,0,0,0
2020-07-12,Scotland,0,0,0
2020-07-13,Scotland,0,0,0
2020-07-14,Scotland,0,0,0
2020-07-15,Scotland,0,0,0
2020-07-16,Scotland,0,0,1
2020-07-17,Scotland,0,0,0
2020-07-18,Scotland,0,0,0
2020-07-19,Scotland,0,0,0
2020-07-20,Scotland,0,0,0
2020-07-21,Scotland,0,0,0
2020-07-22,Scotland,0,0,0
2020-07-23,Scotland,0,0,0
2020-07-24,Scotland,0,0,0
2020-07-25,Scotland,1,0,0
2020-07-26,Scotland,0,0,0
2020-07-27,Scotland,0,0,0
2020-07-28,Scotland,0,0,0
2020-07-29,Scotland,0,0,0
2020-07-30,Scotland,0,0,0
2020-07-31,Scotland,0,0,0
2020-08-01,Scotland,0,0,0
2020-08-02,Scotland,0,0,0
2020-08-03,Scotland,0,0,0
2020-08-04,Scotland,0,0,0
2020-08-05,Scotland,0,0,0
2020-08-06,Scotland,0,0,0
2020-08-07,Scotland,0,0,0
2020-08-08,Scotland,0,0,0
2020-08-09,Scotland,0,0,0
2020-08-10,Scotland,0,0,0
2020-08-11,Scotland,0,0,0
2020-08-12,Scotland,0,0,0
2020-08-13,Scotland,0,0,0
2020-08-14,Scotland,0,0,0
2020-08-15,Scotland,0,0,0
2020-08-16,Scotland,0,0,0
2020-08-17,Scotland,0,0,0
2020-08-18,Scotland,0,0,0
2020-08-19,Scotland,1,0,1
2020-08-20,Scotland,0,0,0
2020-08-21,Scotland,0,0,0
2020-08-22,Scotland,1,0,0
2020-08-23,Scotland,1,0.10000000000000000555,0
2020-08-24,Scotland,0,0.10000000000000000555,0
2020-08-25,Scotland,0,0.10000000000000000555,0
2020-08-26,Scotland,0,0,2
2020-08-27,Scotland,0,0,0
2020-08-28,Scotland,1,0.10000000000000000555,0
2020-08-29,Scotland,0,0,0
2020-08-30,Scotland,0,0,0
2020-08-31,Scotland,0,0,0
2020-09-01,Scotland,0,0,0
2020-09-02,Scotland,1,0,1
2020-09-03,Scotland,1,0.10000000000000000555,1
2020-09-04,Scotland,1,0.10000000000000000555,0
2020-09-05,Scotland,0,0.10000000000000000555,0
2020-09-06,Scotland,0,0.10000000000000000555,0
2020-09-07,Scotland,0,0.10000000000000000555,0
2020-09-08,Scotland,0,0.10000000000000000555,3
2020-09-09,Scotland,0,0,0
2020-09-10,Scotland,0,0,0
2020-09-11,Scotland,0,0,0
2020-09-12,Scotland,0,0,0
2020-09-13,Scotland,1,0,0
2020-09-14,Scotland,3,0.10000000000000000555,0
2020-09-15,Scotland,0,0.10000000000000000555,1
2020-09-16,Scotland,0,0.10000000000000000555,1
2020-09-17,Scotland,1,0.10000000000000000555,0
2020-09-18,Scotland,2,0.10000000000000000555,1
2020-09-19,Scotland,0,0.10000000000000000555,3
2020-09-20,Scotland,3,0.2000000000000000111,0
2020-09-21,Scotland,2,0.10000000000000000555,0
2020-09-22,Scotland,2,0.2000000000000000111,1
2020-09-23,Scotland,1,0.2000000000000000111,2
2020-09-24,Scotland,2,0.2000000000000000111,2
2020-09-25,Scotland,1,0.2000000000000000111,1
2020-09-26,Scotland,2,0.2000000000000000111,0
2020-09-27,Scotland,2,0.2000000000000000111,1
2020-09-28,Scotland,3,0.2000000000000000111,0
2020-09-29,Scotland,1,0.2000000000000000111,0
2020-09-30,Scotland,4,0.30000000000000004441,7
2020-10-01,Scotland,5,0.30000000000000004441,3
2020-10-02,Scotland,1,0.30000000000000004441,4
2020-10-03,Scotland,3,0.30000000000000004441,4
2020-10-04,Scotland,3,0.4000000000000000222,0
2020-10-05,Scotland,2,0.30000000000000004441,0
2020-10-06,Scotland,4,0.4000000000000000222,2
2020-10-07,Scotland,9,0.5,1
2020-10-08,Scotland,11,0.60000000000000008882,5
2020-10-09,Scotland,6,0.70000000000000006661,6
2020-10-10,Scotland,11,0.80000000000000004441,6
2020-10-11,Scotland,9,1,0
2020-10-12,Scotland,8,1.1000000000000000888,0
2020-10-13,Scotland,11,1.1999999999999999556,7
2020-10-14,Scotland,6,1.1000000000000000888,15
2020-10-15,Scotland,16,1.1999999999999999556,13
2020-10-16,Scotland,19,1.5,9
2020-10-17,Scotland,10,1.3999999999999999112,15
2020-10-18,Scotland,21,1.7000000000000001776,0
2020-10-19,Scotland,15,1.8000000000000000444,1
2020-10-20,Scotland,17,1.8999999999999999112,15
2020-10-21,Scotland,11,2,28
2020-10-22,Scotland,17,2,17
2020-10-23,Scotland,17,2,18
2020-10-24,Scotland,20,2.2000000000000001776,11
2020-10-25,Scotland,22,2.2000000000000001776,1
2020-10-26,Scotland,30,2.5,1
2020-10-27,Scotland,16,2.3999999999999999112,25
2020-10-28,Scotland,28,2.7000000000000001776,28
2020-10-29,Scotland,27,2.8999999999999999112,37
2020-10-30,Scotland,35,3.2999999999999998224,28
2020-10-31,Scotland,25,3.2999999999999998224,24
2020-11-01,Scotland,34,3.6000000000000000888,6
2020-11-02,Scotland,28,3.5,0
2020-11-03,Scotland,34,3.8999999999999999112,28
2020-11-04,Scotland,19,3.7000000000000001776,50
2020-11-05,Scotland,40,3.8999999999999999112,39
2020-11-06,Scotland,26,3.7999999999999998224,31
2020-11-07,Scotland,37,4,39
2020-11-08,Scotland,35,4,3
2020-11-09,Scotland,40,4.2000000000000001776,1
2020-11-10,Scotland,34,4.2000000000000001776,39
2020-11-11,Scotland,36,4.5,64
2020-11-12,Scotland,32,4.4000000000000003553,45
2020-11-13,Scotland,37,4.5999999999999996447,56
2020-11-14,Scotland,40,4.5999999999999996447,36
2020-11-15,Scotland,34,4.5999999999999996447,0
2020-11-16,Scotland,33,4.5,6
2020-11-17,Scotland,36,4.5,37
2020-11-18,Scotland,24,4.2999999999999998224,54
2020-11-19,Scotland,26,4.2000000000000001776,50
2020-11-20,Scotland,29,4.0999999999999996447,32
2020-11-21,Scotland,33,3.8999999999999999112,37
2020-11-22,Scotland,36,4,7
2020-11-23,Scotland,31,3.8999999999999999112,0
2020-11-24,Scotland,30,3.7999999999999998224,41
2020-11-25,Scotland,32,4,44
2020-11-26,Scotland,23,3.8999999999999999112,51
2020-11-27,Scotland,24,3.7999999999999998224,37
2020-11-28,Scotland,41,4,44
2020-11-29,Scotland,28,3.7999999999999998224,2
2020-11-30,Scotland,32,3.7999999999999998224,3
2020-12-01,Scotland,27,3.7999999999999998224,34
2020-12-02,Scotland,20,3.6000000000000000888,38
2020-12-03,Scotland,36,3.7999999999999998224,51
2020-12-04,Scotland,28,3.8999999999999999112,41
2020-12-05,Scotland,19,3.5,22
2020-12-06,Scotland,29,3.5,5
2020-12-07,Scotland,29,3.3999999999999999112,1
2020-12-08,Scotland,28,3.5,33
2020-12-09,Scotland,23,3.5,39
2020-12-10,Scotland,23,3.2999999999999998224,50
2020-12-11,Scotland,20,3.1000000000000000888,30
2020-12-12,Scotland,23,3.2000000000000001776,39
2020-12-13,Scotland,26,3.1000000000000000888,2
2020-12-14,Scotland,31,3.2000000000000001776,0
2020-12-15,Scotland,32,3.2999999999999998224,24
2020-12-16,Scotland,31,3.3999999999999999112,38
2020-12-17,Scotland,36,3.6000000000000000888,30
2020-12-18,Scotland,23,3.7000000000000001776,36
2020-12-19,Scotland,28,3.7999999999999998224,41
2020-12-20,Scotland,29,3.7999999999999998224,3
2020-12-21,Scotland,25,3.7000000000000001776,0
2020-12-22,Scotland,28,3.7000000000000001776,43
2020-12-23,Scotland,34,3.7000000000000001776,47
2020-12-24,Scotland,36,3.7000000000000001776,43
2020-12-25,Scotland,35,3.8999999999999999112,43
2020-12-26,Scotland,33,4,0
2020-12-27,Scotland,34,4.0999999999999996447,1
2020-12-28,Scotland,30,4.2000000000000001776,0
2020-12-29,Scotland,27,4.2000000000000001776,7
2020-12-30,Scotland,32,4.2000000000000001776,43
2020-12-31,Scotland,44,4.2999999999999998224,68
2021-01-01,Scotland,35,4.2999999999999998224,43
2021-01-02,Scotland,42,4.5,0
2021-01-03,Scotland,42,4.5999999999999996447,1
2021-01-04,Scotland,37,4.7000000000000001776,0
2021-01-05,Scotland,40,5,11
2021-01-06,Scotland,48,5.2999999999999998224,68
2021-01-07,Scotland,44,5.2999999999999998224,78
2021-01-08,Scotland,42,5.4000000000000003553,93
2021-01-09,Scotland,38,5.2999999999999998224,93
2021-01-10,Scotland,59,5.5999999999999996447,3
2021-01-11,Scotland,48,5.7999999999999998224,1
2021-01-12,Scotland,51,6,54
2021-01-13,Scotland,51,6.0999999999999996447,79
2021-01-14,Scotland,57,6.2999999999999998224,64
2021-01-15,Scotland,58,6.5999999999999996447,61
2021-01-16,Scotland,76,7.2999999999999998224,78
2021-01-17,Scotland,43,7,0
2021-01-18,Scotland,63,7.2999999999999998224,0
2021-01-19,Scotland,70,7.7000000000000001776,71
2021-01-20,Scotland,66,7.9000000000000003553,92
2021-01-21,Scotland,57,7.9000000000000003553,89
2021-01-22,Scotland,67,8.0999999999999996447,71
2021-01-23,Scotland,53,7.7000000000000001776,76
2021-01-24,Scotland,70,8.1999999999999992895,1
2021-01-25,Scotland,52,8,4
2021-01-26,Scotland,52,7.5999999999999996447,87
2021-01-27,Scotland,60,7.5,92
2021-01-28,Scotland,47,7.2999999999999998224,82
2021-01-29,Scotland,58,7.2000000000000001776,70
2021-01-30,Scotland,44,7,60
2021-01-31,Scotland,47,6.5999999999999996447,6
2021-02-01,Scotland,43,6.4000000000000003553,6
2021-02-02,Scotland,42,6.2000000000000001776,69
2021-02-03,Scotland,48,6,88
2021-02-04,Scotland,32,5.7000000000000001776,53
2021-02-05,Scotland,44,5.5,61
2021-02-06,Scotland,51,5.5999999999999996447,48
2021-02-07,Scotland,42,5.5,7
2021-02-08,Scotland,41,5.5,5
2021-02-09,Scotland,48,5.5999999999999996447,58
2021-02-10,Scotland,37,5.4000000000000003553,50
2021-02-11,Scotland,34,5.4000000000000003553,48
2021-02-12,Scotland,41,5.4000000000000003553,67
2021-02-13,Scotland,32,5,45
2021-02-14,Scotland,33,4.9000000000000003553,4
2021-02-15,Scotland,34,4.7000000000000001776,0
2021-02-16,Scotland,25,4.2999999999999998224,49
2021-02-17,Scotland,28,4.2000000000000001776,64
2021-02-18,Scotland,34,4.2000000000000001776,57
2021-02-19,Scotland,44,4.2000000000000001776,31
2021-02-20,Scotland,27,4.0999999999999996447,29
2021-02-21,Scotland,20,3.8999999999999999112,5
2021-02-22,Scotland,22,3.7000000000000001776,0
2021-02-23,Scotland,16,3.5,56
2021-02-24,Scotland,17,3.2999999999999998224,47
2021-02-25,Scotland,20,3,31
2021-02-26,Scotland,16,2.5,27
2021-02-27,Scotland,18,2.3999999999999999112,18
2021-02-28,Scotland,9,2.2000000000000001776,2
2021-03-01,Scotland,20,2.1000000000000000888,0
2021-03-02,Scotland,13,2.1000000000000000888,33
2021-03-03,Scotland,11,2,35
2021-03-04,Scotland,14,1.8000000000000000444,24
2021-03-05,Scotland,8,1.7000000000000001776,11
2021-03-06,Scotland,10,1.6000000000000000888,12
2021-03-07,Scotland,10,1.6000000000000000888,0
2021-03-08,Scotland,15,1.5,1
2021-03-09,Scotland,10,1.3999999999999999112,19
2021-03-10,Scotland,5,1.3000000000000000444,20
2021-03-11,Scotland,7,1.1999999999999999556,22
2021-03-12,Scotland,6,1.1999999999999999556,17
2021-03-13,Scotland,4,1,8
2021-03-14,Scotland,7,1,2
2021-03-15,Scotland,1,0.70000000000000006661,0
2021-03-16,Scotland,11,0.80000000000000004441,7
2021-03-17,Scotland,7,0.80000000000000004441,12
2021-03-18,Scotland,1,0.70000000000000006661,7
2021-03-19,Scotland,4,0.60000000000000008882,8
2021-03-20,Scotland,5,0.70000000000000006661,8
2021-03-21,Scotland,3,0.60000000000000008882,0
2021-03-22,Scotland,1,,0
2021-03-23,Scotland,3,,7
2021-03-24,Scotland,1,,3
2021-03-25,Scotland,1,,10
2021-03-26,Scotland,,,6
