date,areaName,deaths,deathsRollingRate,deathsReported
2020-05-05,Scotland,50,5.5,44
2020-05-06,Scotland,43,5.6,83
2020-05-07,Scotland,40,5.5,59
2020-05-08,Scotland,34,5.3,49
2020-05-09,Scotland,34,5.1,36
2020-05-10,Scotland,28,4.9,10
2020-05-11,Scotland,32,4.8,5
2020-05-12,Scotland,31,4.4,50
2020-05-13,Scotland,42,4.4,61
2020-05-14,Scotland,35,4.3,34
2020-05-15,Scotland,26,4.2,46
2020-05-16,Scotland,29,4.1,41
2020-05-17,Scotland,26,4.0,9
2020-05-18,Scotland,23,3.9,2
2020-05-19,Scotland,28,3.8,29
2020-05-20,Scotland,22,3.5,50
2020-05-21,Scotland,24,3.3,37
2020-05-22,Scotland,17,3.1,24
2020-05-23,Scotland,11,2.8,16
2020-05-24,Scotland,8,2.4,9
2020-05-25,Scotland,14,2.3,3
2020-05-26,Scotland,14,2.0,18
2020-05-27,Scotland,16,1.9,13
2020-05-28,Scotland,16,1.8,12
2020-05-29,Scotland,11,1.6,15
2020-05-30,Scotland,6,1.6,22
2020-05-31,Scotland,6,1.5,9
2020-06-01,Scotland,3,1.3,1
2020-06-02,Scotland,6,1.2,12
2020-06-03,Scotland,8,1.0,11
2020-06-04,Scotland,1,0.8,9
2020-06-05,Scotland,9,0.7,14
2020-06-06,Scotland,3,0.7,6
2020-06-07,Scotland,7,0.7,0
2020-06-08,Scotland,6,0.7,0
2020-06-09,Scotland,1,0.6,7
2020-06-10,Scotland,5,0.6,12
2020-06-11,Scotland,2,0.6,5
2020-06-12,Scotland,2,0.5,3
2020-06-13,Scotland,3,0.5,5
2020-06-14,Scotland,4,0.4,1
2020-06-15,Scotland,3,0.4,0
2020-06-16,Scotland,6,0.5,5
2020-06-17,Scotland,3,0.4,9
2020-06-18,Scotland,3,0.4,2
2020-06-19,Scotland,0,0.4,6
2020-06-20,Scotland,3,0.4,2
2020-06-21,Scotland,2,0.4,0
2020-06-22,Scotland,3,0.4,0
2020-06-23,Scotland,1,0.3,4
2020-06-24,Scotland,1,0.2,4
2020-06-25,Scotland,0,0.2,2
2020-06-26,Scotland,0,0.2,0
2020-06-27,Scotland,4,0.2,0
2020-06-28,Scotland,1,0.2,0
2020-06-29,Scotland,1,0.1,0
2020-06-30,Scotland,0,0.1,3
2020-07-01,Scotland,0,0.1,1
2020-07-02,Scotland,0,0.1,1
2020-07-03,Scotland,1,0.1,1
2020-07-04,Scotland,0,0.1,0
2020-07-05,Scotland,1,0.1,0
2020-07-06,Scotland,0,0.0,0
2020-07-07,Scotland,0,0.0,1
2020-07-08,Scotland,0,0.0,1
2020-07-09,Scotland,0,0.0,0
2020-07-10,Scotland,0,0.0,0
2020-07-11,Scotland,0,0.0,0
2020-07-12,Scotland,0,0.0,0
2020-07-13,Scotland,0,0.0,0
2020-07-14,Scotland,0,0.0,0
2020-07-15,Scotland,0,0.0,0
2020-07-16,Scotland,0,0.0,1
2020-07-17,Scotland,0,0.0,0
2020-07-18,Scotland,0,0.0,0
2020-07-19,Scotland,0,0.0,0
2020-07-20,Scotland,0,0.0,0
2020-07-21,Scotland,0,0.0,0
2020-07-22,Scotland,0,0.0,0
2020-07-23,Scotland,0,0.0,0
2020-07-24,Scotland,0,0.0,0
2020-07-25,Scotland,1,0.0,0
2020-07-26,Scotland,0,0.0,0
2020-07-27,Scotland,0,0.0,0
2020-07-28,Scotland,0,0.0,0
2020-07-29,Scotland,0,0.0,0
2020-07-30,Scotland,0,0.0,0
2020-07-31,Scotland,0,0.0,0
2020-08-01,Scotland,0,0.0,0
2020-08-02,Scotland,0,0.0,0
2020-08-03,Scotland,0,0.0,0
2020-08-04,Scotland,0,0.0,0
2020-08-05,Scotland,0,0.0,0
2020-08-06,Scotland,0,0.0,0
2020-08-07,Scotland,0,0.0,0
2020-08-08,Scotland,0,0.0,0
2020-08-09,Scotland,0,0.0,0
2020-08-10,Scotland,0,0.0,0
2020-08-11,Scotland,0,0.0,0
2020-08-12,Scotland,0,0.0,0
2020-08-13,Scotland,0,0.0,0
2020-08-14,Scotland,0,0.0,0
2020-08-15,Scotland,0,0.0,0
2020-08-16,Scotland,0,0.0,0
2020-08-17,Scotland,0,0.0,0
2020-08-18,Scotland,0,0.0,0
2020-08-19,Scotland,1,0.0,1
2020-08-20,Scotland,0,0.0,0
2020-08-21,Scotland,0,0.0,0
2020-08-22,Scotland,1,0.0,0
2020-08-23,Scotland,1,0.1,0
2020-08-24,Scotland,0,0.1,0
2020-08-25,Scotland,0,0.1,0
2020-08-26,Scotland,0,0.0,2
2020-08-27,Scotland,0,0.0,0
2020-08-28,Scotland,1,0.1,0
2020-08-29,Scotland,0,0.0,0
2020-08-30,Scotland,0,0.0,0
2020-08-31,Scotland,0,0.0,0
2020-09-01,Scotland,0,0.0,0
2020-09-02,Scotland,1,0.0,1
2020-09-03,Scotland,1,0.1,1
2020-09-04,Scotland,1,0.1,0
2020-09-05,Scotland,0,0.1,0
2020-09-06,Scotland,0,0.1,0
2020-09-07,Scotland,0,0.1,0
2020-09-08,Scotland,0,0.1,3
2020-09-09,Scotland,0,0.0,0
2020-09-10,Scotland,0,0.0,0
2020-09-11,Scotland,0,0.0,0
2020-09-12,Scotland,0,0.0,0
2020-09-13,Scotland,1,0.0,0
2020-09-14,Scotland,3,0.1,0
2020-09-15,Scotland,0,0.1,1
2020-09-16,Scotland,0,0.1,1
2020-09-17,Scotland,1,0.1,0
2020-09-18,Scotland,2,0.1,1
2020-09-19,Scotland,0,0.1,3
2020-09-20,Scotland,3,0.2,0
2020-09-21,Scotland,2,0.1,0
2020-09-22,Scotland,2,0.2,1
2020-09-23,Scotland,2,0.2,2
2020-09-24,Scotland,2,0.2,2
2020-09-25,Scotland,1,0.2,1
2020-09-26,Scotland,2,0.3,0
2020-09-27,Scotland,2,0.2,1
2020-09-28,Scotland,3,0.3,0
2020-09-29,Scotland,1,0.2,0
2020-09-30,Scotland,4,0.3,7
2020-10-01,Scotland,5,0.3,3
2020-10-02,Scotland,1,0.3,4
2020-10-03,Scotland,3,0.3,4
2020-10-04,Scotland,3,0.4,0
2020-10-05,Scotland,2,0.3,0
2020-10-06,Scotland,4,0.4,2
2020-10-07,Scotland,9,0.5,1
2020-10-08,Scotland,11,0.6,5
2020-10-09,Scotland,6,0.7,6
2020-10-10,Scotland,11,0.8,6
2020-10-11,Scotland,11,1.0,0
2020-10-12,Scotland,8,1.1,0
2020-10-13,Scotland,12,1.2,7
2020-10-14,Scotland,6,1.2,15
2020-10-15,Scotland,16,1.3,13
2020-10-16,Scotland,20,1.5,9
2020-10-17,Scotland,10,1.5,15
2020-10-18,Scotland,22,1.7,0
2020-10-19,Scotland,16,1.9,1
2020-10-20,Scotland,19,2.0,15
2020-10-21,Scotland,11,2.1,28
2020-10-22,Scotland,17,2.1,17
2020-10-23,Scotland,18,2.1,18
2020-10-24,Scotland,20,2.3,11
2020-10-25,Scotland,23,2.3,1
2020-10-26,Scotland,31,2.5,1
2020-10-27,Scotland,16,2.5,25
2020-10-28,Scotland,29,2.8,28
2020-10-29,Scotland,29,3.0,37
2020-10-30,Scotland,35,3.3,28
2020-10-31,Scotland,24,3.4,24
2020-11-01,Scotland,35,3.6,6
2020-11-02,Scotland,29,3.6,0
2020-11-03,Scotland,35,4.0,28
2020-11-04,Scotland,19,3.8,50
2020-11-05,Scotland,41,4.0,39
2020-11-06,Scotland,27,3.8,31
2020-11-07,Scotland,37,4.1,39
2020-11-08,Scotland,36,4.1,3
2020-11-09,Scotland,42,4.3,1
2020-11-10,Scotland,36,4.4,39
2020-11-11,Scotland,37,4.7,64
2020-11-12,Scotland,32,4.5,45
2020-11-13,Scotland,38,4.7,56
2020-11-14,Scotland,41,4.8,36
2020-11-15,Scotland,34,4.8,0
2020-11-16,Scotland,33,4.6,6
2020-11-17,Scotland,36,4.6,37
2020-11-18,Scotland,24,4.4,54
2020-11-19,Scotland,25,4.2,50
2020-11-20,Scotland,29,4.1,32
2020-11-21,Scotland,33,3.9,37
2020-11-22,Scotland,36,4.0,7
2020-11-23,Scotland,31,3.9,0
2020-11-24,Scotland,30,3.8,41
2020-11-25,Scotland,32,4.0,44
2020-11-26,Scotland,23,3.9,51
2020-11-27,Scotland,24,3.8,37
2020-11-28,Scotland,41,4.0,44
2020-11-29,Scotland,28,3.8,2
2020-11-30,Scotland,32,3.8,3
2020-12-01,Scotland,27,3.8,34
2020-12-02,Scotland,19,3.5,38
2020-12-03,Scotland,36,3.8,51
2020-12-04,Scotland,29,3.9,41
2020-12-05,Scotland,19,3.5,22
2020-12-06,Scotland,29,3.5,5
2020-12-07,Scotland,29,3.4,1
2020-12-08,Scotland,28,3.5,33
2020-12-09,Scotland,23,3.5,39
2020-12-10,Scotland,23,3.3,50
2020-12-11,Scotland,20,3.1,30
2020-12-12,Scotland,23,3.2,39
2020-12-13,Scotland,26,3.1,2
2020-12-14,Scotland,31,3.2,0
2020-12-15,Scotland,32,3.3,24
2020-12-16,Scotland,31,3.4,38
2020-12-17,Scotland,36,3.6,30
2020-12-18,Scotland,23,3.7,36
2020-12-19,Scotland,27,3.8,41
2020-12-20,Scotland,29,3.8,3
2020-12-21,Scotland,25,3.7,0
2020-12-22,Scotland,28,3.6,43
2020-12-23,Scotland,35,3.7,47
2020-12-24,Scotland,36,3.7,43
2020-12-25,Scotland,35,3.9,43
2020-12-26,Scotland,34,4.1,0
2020-12-27,Scotland,34,4.2,1
2020-12-28,Scotland,31,4.3,0
2020-12-29,Scotland,26,4.2,7
2020-12-30,Scotland,32,4.2,43
2020-12-31,Scotland,44,4.3,68
2021-01-01,Scotland,35,4.3,43
2021-01-02,Scotland,42,4.5,0
2021-01-03,Scotland,42,4.6,1
2021-01-04,Scotland,37,4.7,0
2021-01-05,Scotland,40,5.0,11
2021-01-06,Scotland,48,5.3,68
2021-01-07,Scotland,44,5.3,78
2021-01-08,Scotland,42,5.4,93
2021-01-09,Scotland,38,5.3,93
2021-01-10,Scotland,59,5.6,3
2021-01-11,Scotland,48,5.8,1
2021-01-12,Scotland,51,6.0,54
2021-01-13,Scotland,51,6.1,79
2021-01-14,Scotland,58,6.3,64
2021-01-15,Scotland,58,6.6,61
2021-01-16,Scotland,76,7.3,78
2021-01-17,Scotland,43,7.0,0
2021-01-18,Scotland,63,7.3,0
2021-01-19,Scotland,70,7.7,71
2021-01-20,Scotland,66,7.9,92
2021-01-21,Scotland,57,7.9,89
2021-01-22,Scotland,68,8.1,71
2021-01-23,Scotland,53,7.7,76
2021-01-24,Scotland,70,8.2,1
2021-01-25,Scotland,52,8.0,4
2021-01-26,Scotland,50,7.6,87
2021-01-27,Scotland,61,7.5,92
2021-01-28,Scotland,46,7.3,82
2021-01-29,Scotland,59,7.2,70
2021-01-30,Scotland,44,7.0,60
2021-01-31,Scotland,48,6.6,6
2021-02-01,Scotland,43,6.4,6
2021-02-02,Scotland,44,6.3,69
2021-02-03,Scotland,48,6.1,88
2021-02-04,Scotland,32,5.8,53
2021-02-05,Scotland,44,5.5,61
2021-02-06,Scotland,51,5.7,48
2021-02-07,Scotland,42,5.6,7
2021-02-08,Scotland,40,5.5,5
2021-02-09,Scotland,49,5.6,58
2021-02-10,Scotland,37,5.4,50
2021-02-11,Scotland,35,5.5,48
2021-02-12,Scotland,41,5.4,67
2021-02-13,Scotland,32,5.0,45
2021-02-14,Scotland,32,4.9,4
2021-02-15,Scotland,34,4.8,0
2021-02-16,Scotland,26,4.3,49
2021-02-17,Scotland,28,4.2,64
2021-02-18,Scotland,35,4.2,57
2021-02-19,Scotland,44,4.2,31
2021-02-20,Scotland,27,4.1,29
2021-02-21,Scotland,20,3.9,5
2021-02-22,Scotland,22,3.7,0
2021-02-23,Scotland,16,3.5,56
2021-02-24,Scotland,18,3.3,47
2021-02-25,Scotland,20,3.1,31
2021-02-26,Scotland,16,2.5,27
2021-02-27,Scotland,19,2.4,18
2021-02-28,Scotland,9,2.2,2
2021-03-01,Scotland,20,2.2,0
2021-03-02,Scotland,12,2.1,33
2021-03-03,Scotland,11,2.0,35
2021-03-04,Scotland,14,1.8,24
2021-03-05,Scotland,8,1.7,11
2021-03-06,Scotland,10,1.5,12
2021-03-07,Scotland,10,1.6,0
2021-03-08,Scotland,15,1.5,1
2021-03-09,Scotland,10,1.4,19
2021-03-10,Scotland,5,1.3,20
2021-03-11,Scotland,8,1.2,22
2021-03-12,Scotland,6,1.2,17
2021-03-13,Scotland,4,1.1,8
2021-03-14,Scotland,7,1.0,2
2021-03-15,Scotland,1,0.8,0
2021-03-16,Scotland,11,0.8,7
2021-03-17,Scotland,8,0.8,12
2021-03-18,Scotland,3,0.7,7
2021-03-19,Scotland,6,0.7,8
2021-03-20,Scotland,5,0.8,8
2021-03-21,Scotland,4,0.7,0
2021-03-22,Scotland,3,0.7,0
2021-03-23,Scotland,3,0.6,7
2021-03-24,Scotland,4,0.5,3
2021-03-25,Scotland,7,0.6,10
2021-03-26,Scotland,5,0.6,6
2021-03-27,Scotland,5,0.6,6
2021-03-28,Scotland,5,0.6,0
2021-03-29,Scotland,5,0.6,0
2021-03-30,Scotland,2,0.6,12
2021-03-31,Scotland,1,0.5,6
2021-04-01,Scotland,1,0.4,8
2021-04-02,Scotland,2,0.4,4
2021-04-03,Scotland,2,0.3,0
2021-04-04,Scotland,1,0.3,0
2021-04-05,Scotland,4,0.2,0
2021-04-06,Scotland,2,0.2,0
2021-04-07,Scotland,2,0.3,5
2021-04-08,Scotland,2,0.3,1
2021-04-09,Scotland,2,0.3,6
2021-04-10,Scotland,3,0.3,4
2021-04-11,Scotland,2,0.3,0
2021-04-12,Scotland,0,0.2,0
2021-04-13,Scotland,0,0.2,3
2021-04-14,Scotland,3,0.2,3
2021-04-15,Scotland,2,0.2,1
2021-04-16,Scotland,1,0.2,3
2021-04-17,Scotland,1,0.2,2
2021-04-18,Scotland,0,0.1,0
2021-04-19,Scotland,1,0.1,0
2021-04-20,Scotland,1,0.2,2
2021-04-21,Scotland,3,0.2,1
2021-04-22,Scotland,0,0.1,3
2021-04-23,Scotland,2,0.1,1
2021-04-24,Scotland,0,0.1,4
2021-04-25,Scotland,2,0.2,1
2021-04-26,Scotland,2,0.2,0
2021-04-27,Scotland,1,0.2,1
2021-04-28,Scotland,1,0.1,1
2021-04-29,Scotland,0,0.1,5
2021-04-30,Scotland,0,0.1,0
2021-05-01,Scotland,0,0.1,1
2021-05-02,Scotland,1,0.1,0
2021-05-03,Scotland,0,0.1,0
2021-05-04,Scotland,0,0.0,0
2021-05-05,Scotland,0,0.0,0
2021-05-06,Scotland,0,0.0,0
2021-05-07,Scotland,0,0.0,1
2021-05-08,Scotland,0,0.0,0
2021-05-09,Scotland,0,0.0,0
2021-05-10,Scotland,0,0.0,0
2021-05-11,Scotland,0,0.0,0
2021-05-12,Scotland,2,0.0,0
2021-05-13,Scotland,0,0.0,1
2021-05-14,Scotland,0,0.0,2
2021-05-15,Scotland,0,0.0,0
2021-05-16,Scotland,0,0.0,0
2021-05-17,Scotland,1,0.1,0
2021-05-18,Scotland,0,0.1,0
2021-05-19,Scotland,0,0.0,0
2021-05-20,Scotland,0,0.0,0
2021-05-21,Scotland,0,0.0,0
2021-05-22,Scotland,1,0.0,0
2021-05-23,Scotland,1,0.1,0
2021-05-24,Scotland,0,0.0,0
2021-05-25,Scotland,0,0.0,2
2021-05-26,Scotland,1,0.1,0
2021-05-27,Scotland,1,0.1,0
2021-05-28,Scotland,1,0.1,2
2021-05-29,Scotland,2,0.1,0
2021-05-30,Scotland,1,0.1,0
2021-05-31,Scotland,0,0.1,1
2021-06-01,Scotland,0,0.1,0
2021-06-02,Scotland,1,0.1,1
2021-06-03,Scotland,2,0.1,4
2021-06-04,Scotland,1,0.1,2
2021-06-05,Scotland,0,0.1,1
2021-06-06,Scotland,1,0.1,0
2021-06-07,Scotland,1,0.1,0
2021-06-08,Scotland,0,0.1,0
2021-06-09,Scotland,2,0.1,1
2021-06-10,Scotland,2,0.1,1
2021-06-11,Scotland,0,0.1,0
2021-06-12,Scotland,0,0.1,2
2021-06-13,Scotland,3,0.1,0
2021-06-14,Scotland,1,0.1,0
2021-06-15,Scotland,6,0.3,2
2021-06-16,Scotland,1,0.2,1
2021-06-17,Scotland,1,0.2,4
2021-06-18,Scotland,3,0.3,2
2021-06-19,Scotland,2,0.3,2
2021-06-20,Scotland,3,0.3,0
2021-06-21,Scotland,2,0.3,0
2021-06-22,Scotland,4,0.3,4
2021-06-23,Scotland,1,0.3,5
2021-06-24,Scotland,2,0.3,5
2021-06-25,Scotland,1,0.3,2
2021-06-26,Scotland,8,0.4,3
2021-06-27,Scotland,3,0.4,1
2021-06-28,Scotland,3,0.4,0
2021-06-29,Scotland,3,0.4,1
2021-06-30,Scotland,1,0.4,3
2021-07-01,Scotland,2,0.4,6
2021-07-02,Scotland,2,0.4,4
2021-07-03,Scotland,4,0.3,3
2021-07-04,Scotland,6,0.4,0
2021-07-05,Scotland,5,0.4,0
2021-07-06,Scotland,13,0.6,6
2021-07-07,Scotland,5,0.7,5
2021-07-08,Scotland,12,0.9,4
2021-07-09,Scotland,7,1.0,6
2021-07-10,Scotland,8,1.0,7
2021-07-11,Scotland,6,1.0,0
2021-07-12,Scotland,7,1.1,0
2021-07-13,Scotland,9,1.0,4
2021-07-14,Scotland,8,1.0,11
2021-07-15,Scotland,7,1.0,19
2021-07-16,Scotland,5,0.9,5
2021-07-17,Scotland,7,0.9,4
2021-07-18,Scotland,8,0.9,0
2021-07-19,Scotland,9,1.0,0
2021-07-20,Scotland,6,0.9,13
2021-07-21,Scotland,8,0.9,7
2021-07-22,Scotland,9,1.0,22
2021-07-23,Scotland,7,1.0,6
2021-07-24,Scotland,3,0.9,11
2021-07-25,Scotland,5,0.9,0
2021-07-26,Scotland,7,0.8,0
2021-07-27,Scotland,8,0.9,7
2021-07-28,Scotland,9,0.9,9
2021-07-29,Scotland,6,0.8,13
2021-07-30,Scotland,7,0.8,6
2021-07-31,Scotland,6,0.9,9
2021-08-01,Scotland,10,1.0,3
2021-08-02,Scotland,7,1.0,1
2021-08-03,Scotland,3,0.9,9
2021-08-04,Scotland,6,0.8,13
2021-08-05,Scotland,7,0.8,11
2021-08-06,Scotland,7,0.8,7
2021-08-07,Scotland,6,0.8,9
2021-08-08,Scotland,6,0.8,0
2021-08-09,Scotland,6,0.8,0
2021-08-10,Scotland,5,0.8,11
2021-08-11,Scotland,3,0.7,10
2021-08-12,Scotland,4,0.7,8
2021-08-13,Scotland,10,0.7,8
2021-08-14,Scotland,6,0.7,5
2021-08-15,Scotland,6,0.7,0
2021-08-16,Scotland,3,0.7,0
2021-08-17,Scotland,4,0.7,9
2021-08-18,Scotland,7,0.7,10
2021-08-19,Scotland,7,0.8,7
2021-08-20,Scotland,7,0.7,9
2021-08-21,Scotland,5,0.7,3
2021-08-22,Scotland,4,0.7,0
2021-08-23,Scotland,7,0.8,0
2021-08-24,Scotland,4,0.8,10
2021-08-25,Scotland,5,0.7,5
2021-08-26,Scotland,5,0.7,14
2021-08-27,Scotland,10,0.7,4
2021-08-28,Scotland,8,0.8,8
2021-08-29,Scotland,8,0.9,0
2021-08-30,Scotland,6,0.8,0
2021-08-31,Scotland,10,1.0,7
2021-09-01,Scotland,8,1.0,9
2021-09-02,Scotland,11,1.1,17
2021-09-03,Scotland,11,1.1,10
2021-09-04,Scotland,9,1.2,11
2021-09-05,Scotland,17,1.3,0
2021-09-06,Scotland,10,1.4,0
2021-09-07,Scotland,18,1.5,16
2021-09-08,Scotland,10,1.6,17
2021-09-09,Scotland,17,1.7,12
2021-09-10,Scotland,25,1.9,22
2021-09-11,Scotland,21,2.2,10
2021-09-12,Scotland,22,2.3,0
2021-09-13,Scotland,21,2.5,0
2021-09-14,Scotland,20,2.5,21
2021-09-15,Scotland,23,2.7,30
2021-09-16,Scotland,16,2.7,26
2021-09-17,Scotland,24,2.7,30
2021-09-18,Scotland,21,2.7,27
2021-09-19,Scotland,28,2.8,2
2021-09-20,Scotland,20,2.8,0
2021-09-21,Scotland,21,2.8,18
2021-09-22,Scotland,31,2.9,31
2021-09-23,Scotland,19,3.0,37
2021-09-24,Scotland,22,3.0,50
2021-09-25,Scotland,21,3.0,18
2021-09-26,Scotland,20,2.8,2
2021-09-27,Scotland,24,2.9,1
2021-09-28,Scotland,16,2.8,16
2021-09-29,Scotland,24,2.7,28
2021-09-30,Scotland,16,2.6,35
2021-10-01,Scotland,19,2.6,34
2021-10-02,Scotland,22,2.6,17
2021-10-03,Scotland,15,2.5,1
2021-10-04,Scotland,14,2.3,0
2021-10-05,Scotland,23,2.4,21
2021-10-06,Scotland,13,2.2,34
2021-10-07,Scotland,19,2.3,39
2021-10-08,Scotland,14,2.2,16
2021-10-09,Scotland,15,2.1,18
2021-10-10,Scotland,14,2.0,1
2021-10-11,Scotland,22,2.2,0
2021-10-12,Scotland,15,2.0,27
2021-10-13,Scotland,19,2.2,30
2021-10-14,Scotland,19,2.2,29
2021-10-15,Scotland,12,2.1,32
2021-10-16,Scotland,14,2.1,21
2021-10-17,Scotland,11,2.0,2
2021-10-18,Scotland,9,1.8,0
2021-10-19,Scotland,5,,24
2021-10-20,Scotland,3,,26
2021-10-21,Scotland,0,,32
2021-10-22,Scotland,,,19
2021-10-23,Scotland,,,0
