week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2013-09-20,38,543,534,0,0
2013-09-27,39,558,566,0,0
2013-10-04,40,589,547,0,0
2013-10-11,41,555,567,0,0
2013-10-18,42,594,572,0,0
2013-10-25,43,551,538,0,0
2013-11-01,44,559,551,0,0
2013-11-08,45,591,609,0,0
2013-11-15,46,597,586,0,0
2013-11-22,47,609,625,0,0
2013-11-29,48,627,581,0,0
2013-12-06,49,621,606,0,0
2013-12-13,50,654,652,0,0
2013-12-20,51,644,605,0,0
2013-12-27,52,404,606,0,0
2014-01-03,1,751,672,0,0
2014-01-10,2,725,692,0,0
2014-01-17,3,690,677,0,0
2014-01-24,4,604,578,0,0
2014-01-31,5,622,626,0,0
2014-02-07,6,655,637,0,0
2014-02-14,7,590,663,0,0
2014-02-21,8,681,654,0,0
2014-02-28,9,621,587,0,0
2014-03-07,10,605,618,0,0
2014-03-14,11,617,608,0,0
2014-03-21,12,607,585,0,0
2014-03-28,13,604,611,0,0
2014-04-04,14,626,588,0,0
2014-04-11,15,589,592,0,0
2014-04-18,16,527,604,0,0
2014-04-25,17,634,623,0,0
2014-05-02,18,686,614,0,0
2014-05-09,19,515,551,0,0
2014-05-16,20,576,547,0,0
2014-05-23,21,602,603,0,0
2014-05-30,22,514,523,0,0
2014-06-06,23,588,591,0,0
2014-06-13,24,574,579,0,0
2014-06-20,25,552,554,0,0
2014-06-27,26,541,539,0,0
2014-07-04,27,568,552,0,0
2014-07-11,28,551,567,0,0
2014-07-18,29,601,612,0,0
2014-07-25,30,590,547,0,0
2014-08-01,31,545,553,0,0
2014-08-08,32,545,516,0,0
2014-08-15,33,526,539,0,0
2014-08-22,34,526,546,0,0
2014-08-29,35,515,554,0,0
2014-09-05,36,582,599,0,0
2014-09-12,37,562,567,0,0
2014-09-19,38,568,598,0,0
2014-09-26,39,571,532,0,0
2014-10-03,40,569,583,0,0
2014-10-10,41,556,564,0,0
2014-10-17,42,627,678,0,0
2014-10-24,43,670,650,0,0
2014-10-31,44,673,618,0,0
2014-11-07,45,573,570,0,0
2014-11-14,46,592,630,0,0
2014-11-21,47,612,594,0,0
2014-11-28,48,622,637,0,0
2014-12-05,49,650,644,0,0
2014-12-12,50,731,733,0,0
2014-12-19,51,723,748,0,0
2014-12-26,52,503,726,0,0
2015-01-02,1,725,912,0,0
2015-01-09,2,1031,874,0,0
2015-01-16,3,936,853,0,0
2015-01-23,4,828,776,0,0
2015-01-30,5,801,736,0,0
2015-02-06,6,720,723,0,0
2015-02-13,7,710,745,0,0
2015-02-20,8,739,722,0,0
2015-02-27,9,736,711,0,0
2015-03-06,10,712,720,0,0
2015-03-13,11,661,638,0,0
2015-03-20,12,680,670,0,0
2015-03-27,13,666,709,0,0
2015-04-03,14,580,639,0,0
2015-04-10,15,660,619,0,0
2015-04-17,16,671,626,0,0
2015-04-24,17,662,640,0,0
2015-05-01,18,628,617,0,0
2015-05-08,19,589,629,0,0
2015-05-15,20,622,596,0,0
2015-05-22,21,614,583,0,0
2015-05-29,22,588,631,0,0
2015-06-05,23,648,601,0,0
2015-06-12,24,606,590,0,0
2015-06-19,25,595,585,0,0
2015-06-26,26,597,581,0,0
2015-07-03,27,535,537,0,0
2015-07-10,28,554,559,0,0
2015-07-17,29,574,524,0,0
2015-07-24,30,529,526,0,0
2015-07-31,31,546,562,0,0
2015-08-07,32,564,578,0,0
2015-08-14,33,548,542,0,0
2015-08-21,34,557,574,0,0
2015-08-28,35,603,554,0,0
2015-09-04,36,489,527,0,0
2015-09-11,37,554,556,0,0
2015-09-18,38,555,604,0,0
2015-09-25,39,664,578,0,0
2015-10-02,40,552,594,0,0
2015-10-09,41,652,640,0,0
2015-10-16,42,612,615,0,0
2015-10-23,43,607,617,0,0
2015-10-30,44,593,617,0,0
2015-11-06,45,606,605,0,0
2015-11-13,46,613,612,0,0
2015-11-20,47,611,552,0,0
2015-11-27,48,589,638,0,0
2015-12-04,49,659,662,0,0
2015-12-11,50,688,646,0,0
2015-12-18,51,646,615,0,0
2015-12-25,52,535,667,0,0
2016-01-01,53,516,654,0,0
2016-01-08,1,809,708,0,0
2016-01-15,2,711,701,0,0
2016-01-22,3,720,725,0,0
2016-01-29,4,717,669,0,0
2016-02-05,5,690,703,0,0
2016-02-12,6,700,711,0,0
2016-02-19,7,657,654,0,0
2016-02-26,8,696,775,0,0
2016-03-04,9,721,712,0,0
2016-03-11,10,734,752,0,0
2016-03-18,11,738,790,0,0
2016-03-25,12,668,713,0,0
2016-04-01,13,712,666,0,0
2016-04-08,14,742,730,0,0
2016-04-15,15,738,687,0,0
2016-04-22,16,714,649,0,0
2016-04-29,17,629,604,0,0
2016-05-06,18,569,589,0,0
2016-05-13,19,652,636,0,0
2016-05-20,20,611,562,0,0
2016-05-27,21,624,594,0,0
2016-06-03,22,500,540,0,0
2016-06-10,23,584,593,0,0
2016-06-17,24,578,543,0,0
2016-06-24,25,558,555,0,0
2016-07-01,26,549,505,0,0
2016-07-08,27,524,559,0,0
2016-07-15,28,599,570,0,0
2016-07-22,29,560,628,0,0
2016-07-29,30,610,559,0,0
2016-08-05,31,580,595,0,0
2016-08-12,32,641,602,0,0
2016-08-19,33,574,597,0,0
2016-08-26,34,619,551,0,0
2016-09-02,35,470,538,0,0
2016-09-09,36,552,564,0,0
2016-09-16,37,576,569,0,0
2016-09-23,38,563,579,0,0
2016-09-30,39,592,546,0,0
2016-10-07,40,562,524,0,0
2016-10-14,41,587,617,0,0
2016-10-21,42,624,625,0,0
2016-10-28,43,624,646,0,0
2016-11-04,44,644,623,0,0
2016-11-11,45,626,648,0,0
2016-11-18,46,681,675,0,0
2016-11-25,47,661,702,0,0
2016-12-02,48,643,637,0,0
2016-12-09,49,693,697,0,0
2016-12-16,50,663,664,0,0
2016-12-23,51,691,685,0,0
2016-12-30,52,558,787,0,0
2017-01-06,1,744,758,0,0
2017-01-13,2,825,811,0,0
2017-01-20,3,835,799,0,0
2017-01-27,4,881,829,0,0
2017-02-03,5,749,732,0,0
2017-02-10,6,723,689,0,0
2017-02-17,7,690,715,0,0
2017-02-24,8,701,702,0,0
2017-03-03,9,715,666,0,0
2017-03-10,10,634,636,0,0
2017-03-17,11,653,637,0,0
2017-03-24,12,635,624,0,0
2017-03-31,13,658,676,0,0
2017-04-07,14,642,636,0,0
2017-04-14,15,577,633,0,0
2017-04-21,16,654,622,0,0
2017-04-28,17,727,678,0,0
2017-05-05,18,600,637,0,0
2017-05-12,19,687,619,0,0
2017-05-19,20,615,575,0,0
2017-05-26,21,602,625,0,0
2017-06-02,22,586,553,0,0
2017-06-09,23,584,599,0,0
2017-06-16,24,599,548,0,0
2017-06-23,25,608,641,0,0
2017-06-30,26,546,541,0,0
2017-07-07,27,556,520,0,0
2017-07-14,28,564,576,0,0
2017-07-21,29,551,567,0,0
2017-07-28,30,586,602,0,0
2017-08-04,31,590,551,0,0
2017-08-11,32,572,561,0,0
2017-08-18,33,592,593,0,0
2017-08-25,34,570,534,0,0
2017-09-01,35,555,554,0,0
2017-09-08,36,542,558,0,0
2017-09-15,37,609,572,0,0
2017-09-22,38,585,596,0,0
2017-09-29,39,593,602,0,0
2017-10-06,40,631,625,0,0
2017-10-13,41,640,685,0,0
2017-10-20,42,650,614,0,0
2017-10-27,43,608,595,0,0
2017-11-03,44,595,589,0,0
2017-11-10,45,598,639,0,0
2017-11-17,46,666,643,0,0
2017-11-24,47,639,662,0,0
2017-12-01,48,636,624,0,0
2017-12-08,49,630,683,0,0
2017-12-15,50,708,742,0,0
2017-12-22,51,762,742,0,0
2017-12-29,52,541,780,0,0
2018-01-05,1,783,860,0,0
2018-01-12,2,904,845,0,0
2018-01-19,3,885,882,0,0
2018-01-26,4,850,840,0,0
2018-02-02,5,815,778,0,0
2018-02-09,6,801,847,0,0
2018-02-16,7,803,786,0,0
2018-02-23,8,789,789,0,0
2018-03-02,9,634,793,0,0
2018-03-09,10,896,889,0,0
2018-03-16,11,918,815,0,0
2018-03-23,12,774,753,0,0
2018-03-30,13,633,705,0,0
2018-04-06,14,730,711,0,0
2018-04-13,15,743,666,0,0
2018-04-20,16,688,631,0,0
2018-04-27,17,614,619,0,0
2018-05-04,18,633,560,0,0
2018-05-11,19,530,561,0,0
2018-05-18,20,667,618,0,0
2018-05-25,21,603,610,0,0
2018-06-01,22,538,577,0,0
2018-06-08,23,607,574,0,0
2018-06-15,24,561,537,0,0
2018-06-22,25,562,556,0,0
2018-06-29,26,599,598,0,0
2018-07-06,27,625,625,0,0
2018-07-13,28,583,536,0,0
2018-07-20,29,548,547,0,0
2018-07-27,30,560,546,0,0
2018-08-03,31,574,543,0,0
2018-08-10,32,537,505,0,0
2018-08-17,33,518,535,0,0
2018-08-24,34,565,564,0,0
2018-08-31,35,511,576,0,0
2018-09-07,36,594,571,0,0
2018-09-14,37,579,586,0,0
2018-09-21,38,598,619,0,0
2018-09-28,39,560,593,0,0
2018-10-05,40,595,568,0,0
2018-10-12,41,606,630,0,0
2018-10-19,42,640,613,0,0
2018-10-26,43,633,587,0,0
2018-11-02,44,604,656,0,0
2018-11-09,45,642,612,0,0
2018-11-16,46,656,691,0,0
2018-11-23,47,657,642,0,0
2018-11-30,48,673,660,0,0
2018-12-07,49,674,692,0,0
2018-12-14,50,708,657,0,0
2018-12-21,51,724,694,0,0
2018-12-28,52,461,695,0,0
2019-01-04,1,718,0,0,0
2019-01-11,2,809,0,0,0
2019-01-18,3,683,0,0,0
2019-01-25,4,734,0,0,0
2019-02-01,5,745,0,0,0
2019-02-08,6,701,0,0,0
2019-02-15,7,748,0,0,0
2019-02-22,8,695,0,0,0
2019-03-01,9,684,0,0,0
2019-03-08,10,622,0,0,0
2019-03-15,11,666,0,0,0
2019-03-22,12,628,0,0,0
2019-03-29,13,654,0,0,0
2019-04-05,14,642,0,0,0
2019-04-12,15,637,0,0,0
2019-04-19,16,580,0,0,0
2019-04-26,17,678,0,0,0
2019-05-03,18,688,0,0,0
2019-05-10,19,600,0,0,0
2019-05-17,20,658,0,0,0
2019-05-24,21,627,0,0,0
2019-05-31,22,518,0,0,0
2019-06-07,23,626,0,0,0
2019-06-14,24,598,0,0,0
2019-06-21,25,542,0,0,0
2019-06-28,26,564,0,0,0
2019-07-05,27,534,0,0,0
2019-07-12,28,588,0,0,0
2019-07-19,29,553,0,0,0
2019-07-26,30,543,0,0,0
2019-08-02,31,570,0,0,0
2019-08-09,32,542,0,0,0
2019-08-16,33,589,0,0,0
2019-08-23,34,553,0,0,0
2019-08-30,35,558,0,0,0
2019-09-06,36,582,0,0,0
2019-09-13,37,567,0,0,0
2019-09-20,38,572,0,0,0
2019-09-27,39,611,0,0,0
2019-10-04,40,597,0,0,0
2019-10-11,41,590,0,0,0
2019-10-18,42,622,0,0,0
2019-10-25,43,670,0,0,0
2019-11-01,44,642,0,0,0
2019-11-08,45,653,0,0,0
2019-11-15,46,674,0,0,0
2019-11-22,47,699,0,0,0
2019-11-29,48,689,0,0,0
2019-12-06,49,737,0,0,0
2019-12-13,50,699,0,0,0
2019-12-20,51,767,0,0,0
2019-12-27,52,496,0,0,0
2020-01-03,1,787,0,0,0
2020-01-10,2,939,0,0,0
2020-01-17,3,767,0,0,0
2020-01-24,4,723,0,0,0
2020-01-31,5,727,0,0,0
2020-02-07,6,690,0,0,0
2020-02-14,7,728,0,0,0
2020-02-21,8,679,0,0,0
2020-02-28,9,651,0,0,0
2020-03-06,10,652,0,0,0
2020-03-13,11,675,0,0,0
2020-03-20,12,719,0,2,15
2020-03-27,13,719,0,21,73
2020-04-03,14,920,0,134,190
2020-04-10,15,928,0,304,386
2020-04-17,16,1169,0,409,411
2020-04-24,17,1124,0,413,345
2020-05-01,18,929,0,281,257
2020-05-08,19,692,0,211,212
2020-05-15,20,772,0,180,144
2020-05-22,21,692,0,134,125
2020-05-29,22,587,0,105,113
2020-06-05,23,700,0,100,71
2020-06-12,24,574,0,57,53
2020-06-19,25,617,0,39,38
2020-06-26,26,552,0,30,27
2020-07-03,27,584,0,35,29
2020-07-10,28,572,0,22,20
2020-07-17,29,550,0,11,9
2020-07-24,30,565,0,7,3
2020-07-31,31,531,0,10,21
2020-08-07,32,563,0,24,21
2020-08-14,33,617,0,14,9
2020-08-21,34,594,0,11,6
2020-08-28,35,591,0,3,1
2020-09-04,36,488,0,4,3
2020-09-11,37,578,0,1,3
2020-09-18,38,555,0,5,8
2020-09-25,39,617,0,12,13
2020-10-02,40,671,0,25,26
2020-10-09,41,638,0,37,55
2020-10-16,42,688,0,47,51
2020-10-23,43,661,0,65,97
2020-10-30,44,712,0,121,131
2020-11-06,45,832,0,166,183
2020-11-13,46,742,0,190,216
2020-11-20,47,848,0,223,205
2020-11-27,48,797,0,218,220
2020-12-04,49,836,0,207,227
2020-12-11,50,814,0,223,220
2020-12-18,51,882,0,256,324
2020-12-25,52,825,0,278,321
2021-01-01,53,727,0,310,391
2021-01-08,1,1198,0,454,385
2021-01-15,2,1170,0,467,416
